epoch_time,ankle_angle,goal_angle,servo_command,vibe_command_0,vibe_command_1,vibe_command_2,vibe_command_3,vibe_command_4,vibe_command_5,vibe_command_6,vibe_command_7
1749018096.076544,121.675224,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.111014,122.290754,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.138231,122.433235,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.172037,123.014190,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.204837,124.451267,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.235076,124.466587,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.274068,124.652156,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.306627,124.360159,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.345611,122.930277,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.373252,122.443875,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.405046,120.476665,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.435354,120.198237,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.473137,120.410060,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.503714,119.896581,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.537462,119.307793,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.573222,118.641925,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018096.603465,118.259825,110.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
